owner_id,owner_age_group,owner_gender,district,neighborhood_code,breed_primary,breed_primary_is_mixed,breed_secondary,breed_secondary_is_mixed,breed_type,dog_birth_year,dog_gender,dog_color
125775,51-60,male,2,24,Yorkshire Terrier,False,,False,small/companion,2009.0,male,black/tan
125776,61-70,female,2,24,Yorkshire Terrier,False,,False,small/companion,2014.0,female,black/tan
125776,61-70,female,2,24,Yorkshire Terrier,False,,False,small/companion,2015.0,male,black/brown
125782,51-60,female,8,83,Border Terrier,False,,False,small/companion,2008.0,female,brown
125783,21-30,male,12,121,Rottweiler,True,,False,large/working,2014.0,male,black/brown
125784,51-60,male,5,51,Lagotto Romagnolo,False,,False,large/working,2014.0,female,brown/gray
125785,51-60,female,7,74,Cavalier King Charles Spaniel,False,,False,small/companion,2014.0,male,black/tan
125794,61-70,female,2,24,Labrador Retriever,False,,False,large/working,2014.0,male,black
125798,51-60,female,8,82,Havanese,False,,False,small/companion,2011.0,male,white/black
125808,61-70,male,7,72,English Bulldog,False,,False,large/working,2014.0,female,brown/white
125809,71-80,female,9,91,Canaan Dog,False,,False,large/working,2018.0,female,cream
125820,31-40,male,8,81,French Bulldog,False,,False,small/companion,2014.0,male,beige
125824,31-40,female,4,42,Pug,False,,False,small/companion,2014.0,male,beige/black
125825,51-60,male,7,72,Weimaraner,False,,False,large/working,2009.0,male,gray
125832,51-60,female,7,71,Bolonka Zwetna,False,,False,small/companion,2009.0,female,black
125836,51-60,female,11,111,Continental Bulldog,False,,False,large/working,2018.0,male,red/white
125862,41-50,female,12,121,Chihuahua,False,Shih Tzu,False,small/companion,2016.0,male,white/black
125862,41-50,female,12,121,Chihuahua,False,,False,small/companion,2014.0,male,black
125870,21-30,male,2,21,Jack Russel Terrier,False,,False,small/companion,2009.0,female,tricolor
125877,71-80,female,7,71,English Cocker Spaniel,False,,False,small/companion,2015.0,male,black/tan
125884,41-50,male,9,92,Weimaraner,False,,False,large/working,2014.0,male,gray/silver
125889,71-80,female,7,74,Chihuahua,False,,False,small/companion,2007.0,male,red/brown
125898,41-50,female,11,119,Bolonka Zwetna,False,,False,small/companion,2014.0,male,white/beige
125902,41-50,female,2,24,Golden Retriever,False,,False,large/working,2015.0,female,golden
125912,51-60,female,1,11,Yorkshire Terrier,False,Biewer Yorkshire Terrier,False,small/companion,2014.0,male,black/brown
125924,31-40,female,11,119,Chihuahua,False,,False,small/companion,2009.0,female,beige
125933,41-50,female,2,23,Magyar Viszla,False,,False,large/working,2010.0,female,light brown
125937,51-60,male,6,63,Transylvanian Hound,False,,False,large/working,2014.0,male,black/brown
125970,51-60,male,11,119,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2014.0,male,white
125974,41-50,female,11,115,Schnauzer (generic),False,,False,large/working,2006.0,male,pepper/salt
125995,71-80,male,10,101,Shih Tzu,False,,False,small/companion,2017.0,male,black/gray
125997,21-30,male,9,92,English Bulldog,False,,False,large/working,2014.0,male,white
126008,41-50,female,7,74,Flat Coated Retriever,False,,False,large/working,2010.0,female,black
126020,61-70,female,6,63,Welsh Corgi,True,,False,small/companion,2012.0,male,wheaten
126027,51-60,female,6,61,Ratero,True,,False,small/companion,2004.0,male,black/white
126037,31-40,female,11,111,Cocker Spaniel,False,,False,small/companion,2018.0,female,blonde
126047,31-40,female,6,63,Border Collie,False,,False,large/working,2005.0,female,blue/merle
126048,41-50,female,7,72,Chihuahua,False,,False,small/companion,2006.0,female,brown
126054,51-60,female,3,34,Jack Russel Terrier,False,,False,small/companion,2007.0,male,tricolor
126116,61-70,female,8,83,Dachshund,False,,False,small/companion,2009.0,male,wild boar colored
126121,51-60,male,3,34,Bernese Mountain Dog,False,,False,large/working,2019.0,male,black/brown/white
126122,61-70,female,10,101,Yorkshire Terrier,False,,False,small/companion,2015.0,male,brown/black
126125,41-50,male,4,44,Chihuahua,False,,False,small/companion,2016.0,male,chocolate
126131,41-50,female,8,81,Miniature Dachshund,False,,False,small/companion,2015.0,male,wild boar colored
126190,31-40,male,11,111,Dogo Argentino,False,,False,large/working,2015.0,male,white
126212,21-30,female,12,122,Maltese,False,,False,small/companion,2011.0,male,white
126226,31-40,female,10,101,Italian Greyhound,False,,False,small/companion,2015.0,male,gray
126230,41-50,female,11,119,Labrador Retriever,False,,False,large/working,2011.0,male,black
126235,31-40,female,10,101,Parson Jack Russell Terrier,False,,False,small/companion,2015.0,female,white/brown/black
126245,21-30,male,2,23,Jack Russel Terrier,True,,False,small/companion,2011.0,male,white/brown
126250,21-30,male,2,23,Mixed breed (large),False,,False,large/working,2014.0,male,black/white
126251,51-60,female,4,42,Maltese,False,,False,small/companion,2014.0,female,white
126252,31-40,female,9,92,Chihuahua,False,,False,small/companion,2010.0,female,red/white
126253,41-50,male,9,91,Dachshund,False,,False,small/companion,2015.0,male,black/red
126255,51-60,male,11,119,Yorkshire Terrier,False,,False,small/companion,2015.0,female,black/tan
126260,41-50,female,9,91,Mixed breed (large),False,,False,large/working,2019.0,female,blonde
126271,71-80,female,10,101,Mixed breed (small),False,,False,small/companion,2004.0,male,white/red
126303,71-80,female,4,41,Maltese,False,,False,small/companion,2015.0,female,white
126310,41-50,female,9,92,Mixed breed (small),False,,False,small/companion,2010.0,male,black/white
126338,71-80,male,9,92,Havanese,False,,False,small/companion,2015.0,male,tricolor
126340,51-60,female,11,115,Siberian Husky,False,,False,large/working,2013.0,female,brown/white
126344,41-50,male,8,82,German Shepherd,True,,False,large/working,2013.0,male,brown/black
126386,51-60,female,9,91,Miniature Poodle,False,,False,small/companion,2014.0,female,black
126390,81-90,female,2,21,Yorkshire Terrier,False,,False,small/companion,2018.0,male,black/gray
126393,41-50,male,3,31,Podenco,True,,False,large/working,2008.0,female,brown
126396,31-40,female,2,24,Mixed breed (large),False,,False,large/working,2006.0,male,red/brown
126403,31-40,male,6,63,Beagle,False,,False,small/companion,2015.0,female,tricolor
126405,21-30,female,5,52,Chihuahua,False,,False,small/companion,2010.0,male,white
126407,51-60,male,6,61,Mixed breed (small),False,,False,small/companion,2014.0,female,white
126431,31-40,female,9,92,Labrador Retriever,False,,False,large/working,2014.0,female,brown
126437,41-50,female,5,52,Mixed breed (small),False,,False,small/companion,2015.0,female,brown
126442,41-50,male,9,92,Greater Swiss Mountain Dog,False,,False,large/working,2016.0,female,tricolor
126442,41-50,male,9,92,Appenzeller Sennenhund,True,,False,large/working,2015.0,female,tricolor
126448,61-70,male,11,115,Standard Poodle,False,,False,large/working,2015.0,male,black
126451,21-30,female,5,52,Pug,False,,False,small/companion,2011.0,male,beige/black
126453,31-40,female,2,23,Parson Russell Terrier,False,,False,small/companion,2015.0,female,tricolor
126454,41-50,male,5,52,Parson Russell Terrier,False,,False,small/companion,2014.0,male,white/red
126455,61-70,female,11,119,Yorkshire Terrier,False,,False,small/companion,2015.0,female,chocolate
126462,31-40,male,9,91,French Bulldog,False,,False,small/companion,2015.0,female,white
126477,51-60,female,7,72,Greater Swiss Mountain Dog,False,,False,large/working,2015.0,female,black/brown/white
126482,31-40,male,12,121,Continental Bulldog,False,,False,large/working,2017.0,female,white/brown
126482,31-40,male,12,121,Labrador Retriever,False,,False,large/working,2005.0,female,black
126491,81-90,female,2,21,Maltese,False,,False,small/companion,2008.0,male,white
126492,41-50,female,11,119,Chihuahua,False,,False,small/companion,2007.0,female,black
126534,51-60,female,8,82,Miniature Poodle,False,,False,small/companion,2015.0,female,black
126540,51-60,male,4,42,English Cocker Spaniel,False,,False,small/companion,2009.0,male,brown roan
126597,61-70,male,4,42,Jack Russel Terrier,False,Wolfspitz,False,small/companion,2014.0,male,light brown/white
126601,51-60,female,12,123,Maltese,False,,False,small/companion,2015.0,male,white
126607,51-60,male,11,115,Mexican Hairless Dog (Xoloitzcuintli),False,,False,small/companion,2012.0,female,black
126673,51-60,male,12,121,Spitz (generic),True,,False,small/companion,2011.0,female,cream
126685,31-40,female,9,92,Barbet,False,,False,large/working,2015.0,male,black
126732,51-60,female,3,31,Australien Kelpie,False,,False,large/working,2015.0,female,brown
126735,51-60,male,8,82,St. Bernard,False,,False,large/working,2016.0,male,white/red
126746,51-60,female,11,111,Yorkshire Terrier,False,,False,small/companion,2009.0,male,blue/tan
126747,31-40,female,2,21,Boxer,True,,False,large/working,2008.0,male,brown
126768,51-60,female,6,61,Terrier (generic),True,,False,small/companion,2008.0,male,black/tan
126868,41-50,male,10,101,Kooikerhondje,False,,False,small/companion,2010.0,male,red/white
126873,31-40,female,2,23,Pinscher,False,,False,small/companion,2009.0,female,brown
126901,41-50,female,7,72,Flat Coated Retriever,False,,False,large/working,2018.0,female,black
126910,31-40,female,3,31,Miniature Pinscher (Rehpinscher type),False,,False,small/companion,2008.0,male,black/brown
126911,31-40,female,4,44,Boston Terrier,False,,False,small/companion,2014.0,male,brown brindle
126932,21-30,male,9,91,Chihuahua,False,Pinscher,False,small/companion,2014.0,male,black
126947,31-40,female,11,119,Chinese Crested Powderpuff,False,,False,small/companion,2010.0,male,white
126970,41-50,female,2,24,Poodle,False,American Cocker Spaniel,False,small/companion,,female,black
126972,61-70,female,11,119,Yorkshire Terrier,False,,False,small/companion,2018.0,male,black/tan
126977,61-70,female,9,91,Biewer Yorkshire Terrier,False,,False,small/companion,2017.0,female,tricolor
127002,61-70,female,3,33,Saluki,False,,False,large/working,2015.0,female,cream
127014,41-50,male,11,119,Poodle,False,,False,small/companion,2010.0,male,beige
127017,71-80,female,3,33,Fox Terrier,False,,False,small/companion,2015.0,female,tricolor
127018,31-40,female,4,44,Chihuahua,False,,False,small/companion,2010.0,female,white
127026,31-40,female,12,122,Yorkshire Terrier,False,,False,small/companion,2015.0,male,black/brown
127028,41-50,female,4,42,Maltese,False,,False,small/companion,2018.0,male,white
127031,41-50,male,10,101,German Shepherd,False,,False,large/working,2009.0,male,black/brown
127040,41-50,female,11,119,Chihuahua,False,,False,small/companion,2007.0,female,brown
127048,41-50,female,12,121,Chihuahua,False,,False,small/companion,2007.0,female,beige/brown
127064,51-60,female,12,121,Bichon Frisé,False,,False,small/companion,2015.0,female,white
127070,41-50,female,11,119,Lagotto Romagnolo,False,,False,large/working,2017.0,female,white
127077,71-80,female,6,63,Akita,False,,False,large/working,2012.0,female,sable
127078,21-30,male,10,101,Chihuahua,False,,False,small/companion,2006.0,female,brown
127106,51-60,female,12,123,Yorkshire Terrier,False,,False,small/companion,2014.0,male,brown/gray
127121,51-60,male,11,115,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2015.0,female,white
127126,71-80,female,12,122,Cocker Spaniel,False,,False,small/companion,2009.0,female,sable
127129,51-60,female,6,61,Labrador Retriever,False,,False,large/working,2006.0,female,black
127153,21-30,female,9,92,Continental Bulldog,False,,False,large/working,2010.0,female,brown/white
127166,71-80,female,4,44,Beagle,False,,False,small/companion,2007.0,female,tricolor
127167,61-70,female,1,11,Black Russian Terrier,False,,False,large/working,2013.0,female,black
127185,41-50,male,2,24,Chow Chow,True,,False,large/working,2008.0,male,black
127197,31-40,female,10,101,Pug,False,,False,small/companion,2010.0,female,black
127216,41-50,female,5,51,Mixed breed (large),False,,False,large/working,2006.0,female,brown
127224,61-70,female,6,63,Maltese,False,,False,small/companion,2007.0,female,white
127226,71-80,male,6,61,Scottish Terrier,False,,False,small/companion,2006.0,female,yellow
127255,41-50,female,9,92,Pinscher,False,,False,small/companion,2008.0,female,black/brown
127258,21-30,female,3,31,Golden Retriever,False,,False,large/working,2013.0,male,golden
127284,51-60,female,7,72,French Bulldog,False,,False,small/companion,2015.0,male,fawn
127285,51-60,female,5,52,Parson Russell Terrier,False,,False,small/companion,2015.0,female,brown/white
127287,31-40,male,3,31,Weimaraner,False,,False,large/working,2015.0,male,gray
127302,31-40,male,3,31,Dalmatiner,False,,False,large/working,2016.0,male,black/white
127303,61-70,male,4,42,German Shepherd,True,,False,large/working,2013.0,female,black
127307,51-60,female,2,24,Chihuahua,False,,False,small/companion,2008.0,male,gray
127309,41-50,female,10,101,Miniature Pinscher,False,,False,small/companion,2018.0,male,black/red
127312,41-50,female,11,119,Royal Poodle,False,,False,large/working,2013.0,female,Harlekin
127333,41-50,female,11,119,Medium Spitz,False,,False,small/companion,2015.0,male,red/brown/white
127335,71-80,male,6,63,Pug,False,,False,small/companion,2008.0,male,beige
127337,51-60,female,12,122,Yorkshire Terrier,False,,False,small/companion,2015.0,male,black/brown
127338,31-40,female,11,111,Yorkshire Terrier,False,,False,small/companion,2006.0,female,black/tan
127340,51-60,female,8,83,Mixed breed (small),False,,False,small/companion,2014.0,female,black
127343,41-50,female,12,123,Bichon,False,,False,small/companion,2013.0,female,white
127346,61-70,female,7,74,Lagotto Romagnolo,False,,False,large/working,2009.0,female,beige/brown
127348,41-50,male,8,82,Gordon Setter,False,,False,large/working,2016.0,male,black/tan
127359,71-80,male,2,24,Standard Poodle,False,,False,large/working,2010.0,female,black
127389,21-30,female,11,115,Labrador Retriever,False,,False,large/working,2010.0,female,chocolate
127392,41-50,male,9,92,Jack Russel Terrier,False,,False,small/companion,2010.0,female,tricolor
127397,51-60,female,2,21,Labrador Retriever,False,,False,large/working,2015.0,male,black
127401,41-50,female,9,92,Labrador Retriever,False,,False,large/working,2010.0,male,blonde
127401,41-50,female,9,92,Mixed breed (large),False,,False,large/working,2010.0,male,black/brown/white
127405,51-60,male,10,101,Dachshund,False,,False,small/companion,2007.0,male,black/tan
127410,71-80,male,4,42,Dachshund,True,,False,small/companion,2009.0,male,brown
127413,41-50,female,12,123,Maltese,False,,False,small/companion,2015.0,female,white
127426,61-70,female,6,63,Prager Rattler,False,,False,small/companion,2008.0,female,black/tan
127437,61-70,female,10,102,English Springer Spaniel,False,,False,large/working,2015.0,female,black/white
127439,51-60,female,1,11,Maltese,False,,False,small/companion,2014.0,male,white
127451,61-70,male,8,83,Labrador Retriever,False,,False,large/working,2016.0,male,chocolate
127451,61-70,male,8,83,Labrador Retriever,False,,False,large/working,2015.0,male,chocolate
127458,81-90,female,3,34,Australian Cattle Dog,False,,False,large/working,2009.0,male,blue
127467,61-70,male,11,119,Maltese,False,,False,small/companion,2015.0,female,white
